Feature.ID,kingdom,phylum,class,order,family,genus,species
03c3ff5ec7707733760ea36ca9f865d0,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
f01ea2809026acdc10919337c3574802,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
d520c034aa4dcf7af85e3421542b35ae,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
82a145ba363cbc130ae6f8ad0d64844d,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
9ec4e200947f628d75fbb7c9aac00181,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__[Mogibacteriaceae], g__, s__
b994e2e48b8b9c84b2cb9c7fce462d57,k__Bacteria, p__Cyanobacteria, c__4C0d-2, o__YS2, f__, g__, s__
31edffe262edc1c7289c4618a65ea5f7,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,NA,NA
b7ff8cddb7ea347407851204514e298c,k__Bacteria, p__Tenericutes, c__Mollicutes, o__RF39, f__, g__, s__
fffd252c3ce7106110b71cdce81efd09,k__Bacteria, p__Lentisphaerae, c__[Lentisphaeria], o__Victivallales, f__Victivallaceae, g__, s__
11a5aea97bdcb781907a60e74ff0bffb,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__, g__, s__
57b1989c2e62764e2db34986fa6cddfa,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Caulobacterales, f__Caulobacteraceae,NA,NA
028b5abe1ebcc2adac3ab1d514272f26,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Hyphomicrobiaceae, g__Devosia, s__
9e46d58bf59ed08e5f4c199e5bac0024,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Porphyromonadaceae, g__Dysgonomonas, s__
4a68b4b91059402183b9211914005ca1,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Oxalobacteraceae,NA,NA
ed7a2ff5dc372e6bf442c45daecfa156,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae, g__Pseudomonas,NA
e54fb5da6454aa2a3607228331708a12,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae, g__Clostridium, s__butyricum
e1fc533de292a3cd8cd2326bb2a67396,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Sphingomonas, s__
2b327bbe96b929ee8d18ab486c387e6a,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__Wohlfahrtiimonas, s__
36bb4968a258378cf27a0804e25c5e66,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales,NA,NA,NA
9d229d973efaf7503c6d12bc4eead09f,k__Bacteria, p__Bacteroidetes, c__Cytophagia, o__Cytophagales, f__Cytophagaceae, g__, s__
8ee0f1102c2167cfcbd3162314c50395,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__Flavobacteriaceae, g__Flavobacterium,NA
1e38c203ebb467592c82fb16d3292f12,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae, g__Corynebacterium, s__
ef2f324071b1054c6d63aebb7ff44575,k__Bacteria,NA,NA,NA,NA,NA,NA
3a276cb540bf838681d593d3461ab94f,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Bradyrhizobiaceae, g__, s__
649cb4b187dc1b3213fe4e400ad86f81,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Bradyrhizobiaceae, g__Balneimonas, s__
55a5715933aba5c5569b55e2824441bd,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__, s__
9c8bf2bd1fb60f737e897ad707117beb,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Nocardioidaceae, g__Aeromicrobium, s__
0f64b0ce77f2342b0372ca7aa9ee51d5,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Comamonadaceae, g__, s__
01efa835827d7de0da5588d93d1fb6ab,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
d88ce8392499500b58e9aba67545bb3a,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Methylobacteriaceae, g__Methylobacterium, s__hispanicum
fdb031e7dc09fe13f13772f1982f0bef,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Porphyromonadaceae, g__Dysgonomonas, s__
b901e55b70d230090efffff19564b641,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Streptomycetaceae, g__Streptomyces, s__
eb0b0898b5217ef93790852c5cdf283b,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,NA,NA
c365703797e19be10be6dcf5d0ce2b55,k__Bacteria, p__Actinobacteria, c__Coriobacteriia, o__Coriobacteriales, f__Coriobacteriaceae, g__, s__
dcbbb0797ea12a77e403819e16d1b807,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,NA,NA
ca62101c8700194e066dbe427dffe011,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
344a9394a749ea0d171544448b8fe66f,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
0125710655a0c6baf607cfad744224fa,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
49786587ef1356b3fa4c8de468644725,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
76dad2d5b0d44f4ca14d4f7dee16e78b,k__Bacteria, p__Tenericutes, c__Mollicutes, o__RF39, f__, g__, s__
5a189d717d0c7a9f5c4bd4f718441bc4,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
78488de5de0878258a9d3a02905d4c9b,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__Blautia, s__
5053a328b8863aa6cfed19c2455cae88,k__Bacteria, p__Cyanobacteria, c__4C0d-2, o__YS2, f__, g__, s__
38207c42388a6903c40468ee172bb465,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
c44ad6649b12b728f4b95018e483faa4,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
abdff190027e2a3ec12ff800e767f8f5,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Roseomonas, s__massiliensis
4906ac0a59ebd8bf5cbc316908846619,k__Bacteria, p__Bacteroidetes, c__[Saprospirae], o__[Saprospirales], f__Chitinophagaceae, g__, s__
da2a775a5839860476d7a44799851577,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Bacillaceae, g__Bacillus, s__
c5fc2b6c56eb3be4d58473f0f0973296,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__[Tissierellaceae], g__1-68, s__
091543b99ce7b26a81a2606eba34e7dd,k__Bacteria, p__Bacteroidetes, c__Cytophagia, o__Cytophagales, f__Cytophagaceae, g__Hymenobacter, s__
a6e09f46b1b7bd792277fbd193e22160,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Peptostreptococcaceae, g__Peptostreptococcus, s__anaerobius
be68dd59da9c09d9eeda68a211ceacdf,k__Bacteria, p__Bacteroidetes, c__Sphingobacteriia, o__Sphingobacteriales, f__Sphingobacteriaceae, g__Sphingobacterium, s__
3d68066f9202176cc29da494b2fd3f5e,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__[Tissierellaceae], g__Peptoniphilus, s__
9418520f9e703e5187db4a75d5d1ab59,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Comamonadaceae, g__Variovorax,NA
ff84dc915af980e2f7ae2f44eb306f28,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Williamsiaceae, g__Williamsia, s__
86b28520ee275d92f25ca722d3628f11,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__[Weeksellaceae], g__Chryseobacterium, s__
71635ad6004b16e3def43d0db58f99bf,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__[Weeksellaceae], g__Chryseobacterium, s__
2e4cc99828385e6fad37c37385d32726,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Intrasporangiaceae,NA,NA
f88464820382443facadc79a5ee7e1a8,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Sphingomonas,NA
0a3d64a3fecc917ea0d4ba45620ae942,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodobacterales, f__Rhodobacteraceae, g__Paracoccus,NA
a24453007f24c34bbc2b22a45b1be729,k__Bacteria, p__Verrucomicrobia, c__[Spartobacteria], o__[Chthoniobacterales], f__[Chthoniobacteraceae], g__Ellin506, s__
597aeabdcd6e453f64aa272ce46467d7,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Beutenbergiaceae, g__Salana, s__multivorans
5f458d7d989a88b724382632c3160e5a,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Beijerinckiaceae, g__, s__
25c288b2a5540aad701d657d81b77f1c,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae, g__Serratia, s__
5ffb4ea92b54bbfd5d3ad50ebd16ef99,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Mycobacteriaceae, g__Mycobacterium,NA
d4933e5e5e3e8c9c114524e63c83fc93,k__Bacteria, p__, c__, o__, f__, g__, s__
7b8b36eae73bb8247de38b51ae7f1f22,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
0d36239eba8a1c873e8b3bedcf9e0aed,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
80cb7e0c933537cf7a13317670fc899b,k__Bacteria, p__Planctomycetes, c__OM190, o__CL500-15, f__, g__, s__
0097bcfd1b1011ca0fd85f925e976459,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__Coprococcus, s__
d3e6abb7bc8ab6eaf44304970cc77d0d,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__Oribacterium, s__
8e9294aafe936b257a3a7826aef8a811,k__Bacteria, p__[Thermi], c__Deinococci, o__Deinococcales, f__Deinococcaceae, g__Deinococcus, s__
e961c4cb21fb3572ff73c312dc0372c7,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales,NA,NA,NA
257e5e27965be85daa4f6669eded376b,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Streptosporangiaceae, g__Streptosporangium, s__
0e0461834dc3faefea14aa192f3f1edf,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae, g__Clostridium, s__
f60255cda538df6f3d760277ea9a4ff6,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,NA,NA
fd55dfc2638c4d2df85749cc07c127cf,k__Bacteria, p__Tenericutes, c__Mollicutes, o__RF39, f__, g__, s__
6c02fb7572411947c3c7ad7f429b191c,k__Bacteria, p__Tenericutes, c__Mollicutes, o__RF39, f__, g__, s__
7f97b0ff3221aaab7bf70ac598f113cf,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
6c8c60b98aa7e41b047883ea99981dc0,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae,NA,NA
e19738dd8a4abaa4f6110ec2ca2e2101,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,NA,NA
d73b0f7fc19561a0c1e5f034670e3e31,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Bacillaceae, g__Anoxybacillus,NA
67ba1a7e46eb1f3e613a271533690486,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
df5b4b6fb00fd75dddb9b9ccdb7d85d4,k__Bacteria, p__Tenericutes, c__Mollicutes, o__RF39, f__, g__, s__
bb5f018580a1b2e6830bbcd0764c25b5,k__Bacteria, p__Actinobacteria, c__Coriobacteriia, o__Coriobacteriales, f__Coriobacteriaceae, g__, s__
fdad141c2ea5d788f8a7f33e172691b7,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,NA,NA
cc86eda2ad76748991717868345a61ec,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
992e3add8dffca438f193ef724186c33,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__, s__
21b68d5077a2de6d7b49f393dfa68dec,k__Bacteria, p__, c__, o__, f__, g__, s__
f495fe476d2a28ee94a90edbe94056e7,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae, g__Clostridium, s__
00542ff75e1c77e366d2bb50f19d9241,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
115e5daa9e83be35469a1442f2737249,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__Blautia, s__
355b24c4cd04851de076e9d09becbd5f,k__Bacteria, p__Tenericutes, c__Mollicutes, o__Anaeroplasmatales, f__Anaeroplasmataceae, g__Anaeroplasma, s__
2c7932ba87dfdf6230d22f84261f8292,k__Bacteria, p__Firmicutes, c__Erysipelotrichi, o__Erysipelotrichales, f__Erysipelotrichaceae, g__, s__
e073b021ad1a9dda795ed67bd2eed573,k__Bacteria, p__Lentisphaerae, c__[Lentisphaeria], o__Victivallales, f__Victivallaceae, g__, s__
40aa87d4b34818a492399b52bd61e2c4,k__Bacteria, p__Planctomycetes, c__Planctomycetia, o__Gemmatales, f__Isosphaeraceae, g__, s__
0df1fc80ac56d5683879c1715981b672,k__Bacteria, p__Bacteroidetes, c__Cytophagia, o__Cytophagales, f__Cytophagaceae, g__Dyadobacter, s__
45a804e5f130793f06d16f3d168fb08d,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Aurantimonadaceae, g__, s__
6bf32a53525e571f1cde8568e925bf02,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Phyllobacteriaceae,NA,NA
c3faf7d6b29201c939df4667f0cf66c0,k__Bacteria, p__Verrucomicrobia, c__[Spartobacteria], o__[Chthoniobacterales], f__[Chthoniobacteraceae], g__DA101, s__
a0432cc9e89305c029e855aa1e7e0944,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Gordoniaceae, g__Gordonia, s__
f0d5d26f9bc13a24a741e197205e3633,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Acinetobacter, s__
cf7f8a8efc745ebe6beb2a0ee23583f1,k__Bacteria, p__Firmicutes, c__Clostridia, o__, f__, g__, s__
6ca97b70da7caad0480aa981afe09901,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae, g__Corynebacterium, s__
929f3f2f7a6c6ad2039b08e65618c79a,k__Bacteria,NA,NA,NA,NA,NA,NA
ca8f62df7898401d16ab5c0c97244e21,k__Bacteria, p__Acidobacteria, c__Acidobacteria-6, o__iii1-15, f__, g__, s__
3e05a4852d0e7fa788a9de91ea3755fc,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__, g__, s__
7477a8818445df7117dcf530180028ce,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Gluconacetobacter,NA
1d177097e3c677d341d5473e93aa1130,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Micrococcaceae, g__Rothia, s__dentocariosa
0c22a7d6e1ce251aa30bb4c7081538d8,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Comamonadaceae,NA,NA
bf944e7389042c70543880eb0d8ce4e8,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__[Weeksellaceae], g__Chryseobacterium, s__
caa29749027e71acb38927f7a71445e3,k__Bacteria, p__Acidobacteria, c__Acidobacteriia, o__Acidobacteriales, f__Acidobacteriaceae, g__, s__
cfe596146806d6101c00fec41a18cbee,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Gluconobacter, s__
b0356c68dd2051679934962beb7b607c,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
9b4232f73ddb174865200aecbd9d0cc7,k__Bacteria, p__Firmicutes, c__Erysipelotrichi, o__Erysipelotrichales, f__Erysipelotrichaceae, g__Erysipelothrix, s__
0bdfefe0e96244f5395fd33b8bf80710,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Nocardioidaceae, g__Nocardioides, s__
0b2e274e8e751016954beeee2cdd25fb,k__Bacteria, p__Actinobacteria, c__Acidimicrobiia, o__Acidimicrobiales, f__, g__, s__
e1e8d4562dcfc4d51cd4a595480ec75a,k__Bacteria, p__Bacteroidetes, c__Sphingobacteriia, o__Sphingobacteriales, f__Sphingobacteriaceae, g__Sphingobacterium, s__faecium
53b631bbfc291fc8c718a7d78ec34c98,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__Dyella,NA
1c2934163645b1c009cea4b5797b2c60,k__Bacteria, p__Chloroflexi, c__Ellin6529, o__, f__, g__, s__
a42871fea897f21ad1b5a0b359bae77e,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Comamonadaceae,NA,NA
7d52e0bafb9a97170051faedcf7ad487,k__Bacteria, p__Chloroflexi, c__Thermomicrobia, o__JG30-KF-CM45, f__, g__, s__
d7ab1ea3676cfbd8b7f8477dfdcfbe52,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Enterococcaceae, g__Vagococcus, s__
87d2fec806584a4f61e198fec96122c0,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__Blautia, s__
a2c2de7e1541e33ce0ecbcdc3e52cd22,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__5-7N15, s__
7616e5821011a4b1acfbb183449545cd,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__, s__
f20d90df57fd21111212eacd54294749,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales,NA,NA,NA
ed4a1349c172bf124eb85665a1313a68,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__5-7N15, s__
9ed97c433cb29cea47a84fff0dbcd8ad,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Oscillospira, s__
0f92cafb1ef4c19af717c824f30651df,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
79f18233e001f32c0666b86a89ad4b89,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__, s__
f2a0cfd295843f645c39221f9fa3f79c,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
dff7d185d0b0b11042e933c8b18c8a97,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
974527e77a07d0c23a4d6ebdbce26798,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__Clostridium,NA
906170135f7891b716f90e5e9d68ff35,k__Bacteria, p__Bacteroidetes, c__Sphingobacteriia, o__Sphingobacteriales, f__Sphingobacteriaceae, g__, s__
24d4bcf12f3b7bdfc427892a0f398af6,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Roseomonas,NA
408a8ebbce449742bf6ec07b8abbeb50,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Sphingomonas, s__
ac4f7260be61207f76e07d6c86be8cfd,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Oxalobacteraceae, g__Massilia,NA
6a70926a95c3ce02611e9e9560bf3f2f,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Microbacteriaceae,NA,NA
3a49299a9683c709828e8b63d51d7754,k__Bacteria, p__Planctomycetes, c__Planctomycetia, o__Gemmatales, f__Isosphaeraceae, g__, s__
4ff13b569b71c3e2e4f1d909af27bde2,k__Bacteria, p__Planctomycetes, c__Planctomycetia, o__Gemmatales, f__Isosphaeraceae, g__Singulisphaera, s__
1f7d80756ff90c9c2f7d95824d731b1f,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Enterococcaceae, g__Vagococcus, s__
8f92b6a4c33fbde9a9d075f570ec0a7d,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
1de8104b712121b2433061d8c9a74104,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Hyphomicrobiaceae, g__Rhodoplanes, s__
2da89bb649149c6d819d3fa82dffd21b,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae,NA,NA
686bc9c467ace85b4a5d143c38d5b88a,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Peptostreptococcaceae, g__[Clostridium], s__bifermentans
b72627dab6f2b95310b010016819a086,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Paenibacillaceae, g__Paenibacillus, s__
6836b4c513d258b465ff0cfb1e1f6697,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Bacillaceae, g__Bacillus, s__marisflavi
bf7fdb93053774710a3bbe27ef25923d,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Novosphingobium, s__
08cef2643fabb410b491fe08e5fbb3aa,k__Bacteria, p__Actinobacteria, c__Thermoleophilia, o__Solirubrobacterales, f__Patulibacteraceae, g__Patulibacter, s__
6c847395d8653aa95b401b26e92ed069,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Oxalobacteraceae, g__Massilia,NA
b15ab83e09924f5fa0dd2c530e6c8883,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Nocardioidaceae, g__, s__
67243d1a2d82a9dd29d33cfc583621eb,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Rhizobiaceae, g__Agrobacterium, s__
dfeb393a3ff9047827366106d375ff00,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__, g__, s__
6d2a43975570769404a60e85bce9f2c7,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Geodermatophilaceae, g__, s__
63a50cae4ae9aa4f88e348fe961894fa,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
86920f51617b668e11c65537fc1dbe9f,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
742c858937462f94dcf03f69c39d8a83,k__Bacteria, p__Actinobacteria, c__Coriobacteriia, o__Coriobacteriales, f__Coriobacteriaceae, g__Adlercreutzia, s__
77cf778fda87b0e322001b22b4b34f6c,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Erythrobacteraceae, g__Erythromicrobium,NA
0e07d5255ffb17effb75e2c67278f3f1,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Mycobacteriaceae, g__Mycobacterium, s__celatum
35455ec41618c0031b46bab84f3a84c0,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Veillonellaceae, g__Veillonella, s__parvula
ffe80f7fe356411c7eb52a646f047b3f,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__Flavobacteriaceae, g__Myroides, s__odoratimimus
90c694c3073de743e5485e0585125a03,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
6c5d40b829f2f39240d72ff782f4d079,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Nocardiaceae, g__, s__
cd3bf0722fd22d80791a43166cd87912,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__Blautia, s__
d5cf48e23ee501f2127584fdb36e30e9,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
727ffac40964805853f4c18039169797,k__Bacteria, p__Actinobacteria, c__Coriobacteriia, o__Coriobacteriales, f__Coriobacteriaceae, g__, s__
9e762e1dc753bd42fbadaea95204f5bc,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales,NA,NA,NA
829c7ce9d6401fcfe307ed6e7b53c615,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
0370e043074982ddf9b58170d3ce457e,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
68520c57f327179ee59ea8b1ee0a0666,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
eaf4687cb24faa0448895b5d0dc19306,k__Bacteria, p__Firmicutes, c__Erysipelotrichi, o__Erysipelotrichales, f__Erysipelotrichaceae, g__RFN20, s__
4935cd74549bc26f0851fc63275aa847,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
d914202b8c3ff38393f307db242d0717,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__, g__, s__
7bcae6be13ea13a03b32487a25447954,k__Bacteria, p__Tenericutes, c__Mollicutes, o__RF39, f__, g__, s__
5912084a8ca841270fb15bf66b4d86b4,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
90180d94cdedb1af75db07bb98c4d6a4,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae, g__, s__
3bd94ba590cc758488b91ef8d690192a,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae, g__, s__
